"Specimen Number","Species ID","Group","Family","Scientific Name","Common Name","Country","State","County","Locality","Latitude","Longitude","Source","Accuracy","Drainage Name","HUC 8 Number","Year","Month","Day","Status","Comments","record_type","disposal","Museum_Cat_No","fresh_marine_intro","Reference 1","Type 1","Date 1","Author 1","Title 1","Publisher 1","Location 1","Reference 2","Type 2","Date 2","Author 2","Title 2","Publisher 2","Location 2","Reference 3","Type 3","Date 3","Author 3","Title 3","Publisher 3","Location 3","Reference 4","Type 4","Date 4","Author 4","Title 4","Publisher 4","Location 4","Reference 5","Type 5","Date 5","Author 5","Title 5","Publisher 5","Location 5","Reference 6","Type 6","Date 6","Author 6","Title 6","Publisher 6","Location 6"
"1600610","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","44.06704","-76.15284","reported","Accurate","Lake Ontario","04150200","2012","8","2","established","<a href = http://www.misin.msu.edu/browse/record.php?id=512175 target = _blank >MISIN report ID 512175</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600347","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","43.74594","-76.20939","reported","Accurate","Salmon-Sandy","04140102","2012","7","31","established","<a href = http://www.misin.msu.edu/browse/record.php?id=519384 target = _blank >MISIN report ID 519384</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600350","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","43.74595","-76.20943","reported","Accurate","Salmon-Sandy","04140102","2012","7","31","established","<a href = http://www.misin.msu.edu/browse/record.php?id=519381 target = _blank >MISIN report ID 519381</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600380","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","43.75473","-76.20505","reported","Accurate","Salmon-Sandy","04140102","2012","7","31","established","<a href = http://www.misin.msu.edu/browse/record.php?id=519372 target = _blank >MISIN report ID 519372</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600384","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","43.75477","-76.20507","reported","Accurate","Salmon-Sandy","04140102","2012","7","31","established","n=5 aggregate IDs by 1e-04  decimal accuracy, from 2012-07-31 to 2012-07-31; <a href = http://www.misin.msu.edu/browse/record.php?id=519371 target = _blank >MISIN report ID 519371</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600387","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","43.75487","-76.20504","reported","Accurate","Salmon-Sandy","04140102","2012","7","31","established","<a href = http://www.misin.msu.edu/browse/record.php?id=519356 target = _blank >MISIN report ID 519356</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600392","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","43.75491","-76.20507","reported","Accurate","Salmon-Sandy","04140102","2012","7","31","established","n=2 aggregate IDs by 1e-04  decimal accuracy, from 2012-07-31 to 2012-07-31; <a href = http://www.misin.msu.edu/browse/record.php?id=519359 target = _blank >MISIN report ID 519359</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1563193","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","43.70432","-76.19481","reported","Accurate","Salmon-Sandy","04140102","2014","7","22","established","<a href = http://www.misin.msu.edu/browse/record.php?id=519451 target = _blank >MISIN report ID 519451</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1563195","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","43.70436","-76.19479","reported","Accurate","Salmon-Sandy","04140102","2014","7","22","established","<a href = http://www.misin.msu.edu/browse/record.php?id=519453 target = _blank >MISIN report ID 519453</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1563638","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","44.0327","-76.27795","reported","Accurate","Lake Ontario","04150200","2014","7","22","established","n=2 aggregate IDs by 1e-04  decimal accuracy, from 2014-07-22 to 2014-07-22; <a href = http://www.misin.msu.edu/browse/record.php?id=512224 target = _blank >MISIN report ID 512224</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1563656","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","44.03285","-76.27848","reported","Accurate","Chaumont-Perch","04150102","2014","7","22","established","<a href = http://www.misin.msu.edu/browse/record.php?id=512238 target = _blank >MISIN report ID 512238</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1563661","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","44.0329","-76.27858","reported","Accurate","Chaumont-Perch","04150102","2014","7","22","established","n=2 aggregate IDs by 1e-04  decimal accuracy, from 2014-07-22 to 2014-07-22; <a href = http://www.misin.msu.edu/browse/record.php?id=512241 target = _blank >MISIN report ID 512241</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1563237","2961","Plants","Typhaceae","Typha X glauca","white cattail","United States of America","NY","Jefferson","[No locality description provided]","43.70938","-76.2016","reported","Accurate","Salmon-Sandy","04140102","2014","7","23","established","<a href = http://www.misin.msu.edu/browse/record.php?id=519495 target = _blank >MISIN report ID 519495</a>","Literature","","","Freshwater","27950","Database","2019","Michigan State University Board of Trustees.","Midwest Invasive Species Information Network (MISIN)","Michigan State University. Department of Entomology - Applied Spatial Ecology and Technical Services Laboratory","East Lansing, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
